clusters	InnateLymphoid	Macrophage	Endothelial	Myoid	Leydig	Sertoli	Unknown
Pramel3	0	0	0	0	0	0	0
Pramel7	0	0	0	0	0	0	0
Prap1	0	0	0	0	0	0.001201284	0
Prc1	0.855398673	0.225200206	0.85180269	0.550037257	0.189089419	0.337014113	0.15372445
Prcc	0.12943779	0.095364926	0.189440012	0.211385312	0.155836902	0.302698315	0.244806965
Prcp	0.076776596	0.646105118	0.546296612	0.10405578	0.143125692	0.03074497	0.069166488
Prdm1	0.152418735	0.064768657	0.386437154	0.068326049	0	0	0.001138836
Prdm10	0	0.0067476	0.061516981	0	0	0.0460398	0.038339184
Prdm11	0.051491956	0.075633045	0.068753058	0	0.090378934	0.020491654	0.100030221
Prdm12	0	0	0	0	0	0	0
Prdm15	0.125167889	0.029509848	0.053329501	0	0.020410722	0.033758472	0.036785455
Prdm16	0.067662836	0	0.458249293	0.127957517	0	0.008165165	0.06098133
Prdm2	0.438601295	0.410233803	0.64066878	0.578110465	0.464398854	0.648412934	0.74515156
Prdm4	0.081000349	0.081547608	0.215234577	0	0.094499478	0.165052532	0.076595071
Prdm5	0	0.102436412	0.07163109	0.143760284	0.145300844	0.003768553	0.274729132
Prdm6	0	0	0.016278627	0	0	0	0.005424005
Prdm8	0	0.048653169	0.07543518	0	0.007525487	0.022333401	0.010594252
Prdm9	0.134784552	0.171741594	0	0	0.061196336	0.15581619	0.018338552
Prdx1	1.305896647	1.944208723	1.942647559	2.231986594	2.962445495	0.943094058	2.029363858
Prdx2	0.771490433	1.015674883	1.123761574	1.332192921	1.985470622	1.89219229	1.334980697
Prdx3	0.266558469	0.22522179	0.547434302	0.456296754	1.36224545	0.775056979	0.281446103
Prdx4	0.366509489	0.879682893	0.684260443	0.6967769	0.968383902	0.884412753	0.96941342
Prdx5	0.822947864	1.367265358	0.885573208	0.875977589	1.71457118	0.790163752	1.202597698
Prdx6	0.927997662	0.431754245	0.772806384	0.744124598	0.857520669	1.729442383	0.502991474
Prdx6-ps2	0	0	0	0	0	0.008211921	0
Prdx6b	0.242155591	0.545978418	0.444947951	0.608662661	0.198527625	0.916571426	0.44615387
Preb	0.237330441	0.631852465	0.561801435	0.857998041	0.620129478	0.289298152	0.667316751
Prelid1	1.370962835	0.902661185	1.044952944	0.96644584	0.702594333	0.355265125	0.656378828
Prelid2	0.155473505	0.045358612	0.30438843	0	0.067222323	0.142185585	0.053809156
Prelp	0.054691902	0.303610368	0.162856468	0.345411627	0.013817222	0.121936916	0.906025057
Prep	0.193157335	0.088490978	0.076765557	0	0.090475283	0.12783375	0.105825427
Prepl	0	0.102040926	0.035251779	0.109240687	0.118486915	0.181317629	0.09757524
Prex1	1.088232489	0.558786682	0.060054652	0	0.012462455	0.005003113	0.05134445
Prex2	0	0.055389954	0.754224018	0	0	0.004247896	0.082632461
Prg4	0	0	0	0	0	0.003823398	0.034931192
Prickle1	0.198961827	0.162441104	0.133649847	0.263018937	0.058079917	0.445794854	0.517347254
Prickle2	0	0.050319665	0.262398003	0.078351046	0.017432552	0.016909424	0.256984418
Prickle3	0.064398824	0	0.163259155	0	0.056017108	0.033228486	0.109035204
Prickle4	0	0	0.067612011	0	0	0.000559023	0.012360172
Prim1	0.383694758	0.067462293	0.094387789	0	0.060094102	0.075446588	0.218124343
Prim2	0.067662836	0.065198862	0.068491756	0	0.065641157	0.097418457	0.09983999
Prima1	0	0	0	0	0	0.002308974	0.003053947
Primpol	0.189735103	0.058337135	0.066474724	0.111267756	0.091864209	0.109643163	0.072706888
Prkaa1	0.092844786	0.032014331	0.234208114	0.300227502	0.177549423	0.131716397	0.15161144
Prkaa2	0	0	0.012097751	0	0.108511303	0.011759543	0.073019709
Prkab1	0.218006049	0.109737565	0.491117765	0	0.111598009	0.30366582	0.111266427
Prkab2	0.20097209	0.253428112	0.165225898	0	0.046357399	0.090011061	0.342524058
Prkaca	0.319631635	0.236859491	0.422454819	0.393079466	0.552864176	0.527341274	0.395779096
Prkacb	0.752006852	0.573185876	0.777396248	0.707321295	0.376786192	0.211825033	0.477178043
Prkag1	0.431488597	0.312954325	0.402821478	0.418812708	0.40874397	0.327788977	0.47258842
Prkag2	0.078739571	0.385063945	0.321006585	0.707190291	0.152179915	0.332148117	0.250007837
Prkag2os1	0.08954364	0.031052706	0	0	0.001397422	0.005171567	0.005468319
Prkag3	0	0.093962081	0	0	0.023230453	0.002204827	0.387507747
Prkar1a	1.166234063	0.832625608	1.10944669	1.916554292	1.224131243	0.995458103	1.103446853
Prkar1b	0	0.010101565	0.034769061	0.134818703	0	0.012884318	0.036353475
Prkar2a	0.49513908	0.578042842	0.632569439	0.659534354	0.327491126	1.119561414	0.438321508
Prkar2b	0	0.246369438	0.236802924	0.711184616	0.421833031	0.209702054	0.008449465
Prkca	0.167608352	0.25249881	0.088055377	0.255839323	0.020984809	0.083909346	0.281063171
Prkcb	0.121620403	0.290746426	0.138609622	0	0.004352537	0.254762544	0.013045714
Prkcd	0.34269417	0.709597215	0.203234665	0.2875815	0.165631505	0.228925209	0.122066665
Prkcdbp	0.027719805	0.587259719	1.689515328	1.854184189	0.275722185	0.013906683	1.348394387
Prkce	0.230458442	0.119477129	0.109001235	0	0.122988766	0.645177221	0.119891327
Prkcg	0	0	0	0	0	0.002122071	0.005959043
Prkch	0.49500664	0.173667844	0.564836568	0	0.014243632	0.02652129	0.001424236
Prkci	0.060964034	0.366589224	0.221598267	0	0.25032144	0.544023045	0.521212089
Prkcq	0.94603713	0.076684154	0	0.068326049	0.023422512	0.357849745	0.084855346
Prkcsh	0.339774164	0.402894971	0.274001365	0.577133271	0.652656294	0.697512202	0.510266528
Prkcz	0.130751029	0	0	0	0.012450546	0.051980905	0.003477993
Prkd1	0	0.016888414	0.112475759	0	0.119859515	0.243631259	0.21758727
Prkd2	0.759464413	0.229271787	0.556604959	0.144473915	0.072627721	0.044176563	0.133948341
Prkd3	0.285173329	0.314023957	0.239265764	0.256524372	0.154248216	0.261415018	0.347285298
Prkdc	0.104219866	0.145591296	0.067408484	0	0.067500353	0.190075979	0.101110037
Prkg1	0.180789844	0.150395285	0.057897654	0.949518147	0.04065325	0.493818463	0.059936704
Prkg2	0	0.0067476	0	0.228751608	0	0.008350975	0.00039851
Prkra	0.023578435	0.161414573	0.18906281	0.276267037	0.489027332	1.051515924	0.25846255
Prkrip1	0.595994293	0.393551863	0.488551402	0.372306446	0.254306096	0.724484866	0.362643734
Prkrir	0.233274702	0.402731435	0.659984018	0.523038055	0.550760682	0.412767262	0.548036471
Prkx	0.962028714	0.517519876	0.488905789	0	0.092388691	0.389161884	0.208459207
Prl3c1	0	0.021637857	0	0	0	0.002850333	0
Prl7c1	0	0	0	0	0	0	0
Prlr	0.225489617	0.665615069	0.073825404	0	2.813673477	0.147274147	1.597290099
Prm1	2.489072521	2.65057794	2.207102915	2.213008259	1.405689906	4.004108224	2.171981154
Prm2	2.204831465	2.603326633	2.135778866	2.229058861	1.358137001	3.972576872	2.006773345
Prm3	0.808818383	0.835250428	0.633211588	0.469617186	0.144271067	2.034552881	0.568097185
Prmt1	0.66087216	0.287105542	0.228184723	0.564919606	0.445052942	0.375335025	0.35632345
Prmt10	0.051919803	0.027432328	0.06084727	0.242960505	0.148115852	0.124738183	0.160869698
Prmt2	0.427973893	0.154907824	0.174829086	0	0.04915715	0.259134045	0.237514773
Prmt3	0.47123237	0.141261907	0.174015383	0.179762483	0.266956422	0.142065015	0.172514931
Prmt5	0.341046788	0.225285078	0.360187731	0.50037019	0.27602288	0.375999518	0.403500427
Prmt6	0.151432151	0.034469512	0.159582422	0	0.053794061	0.180208922	0.073701582
Prmt7	0.281413216	0.64211479	0.168610084	0.068326049	0.116406724	0.349112122	0.214814583
Prmt8	0	0	0	0	0	0	0
Prnp	0	0.206500874	0.808798897	0.407234062	0.883976403	0.700383518	0.620096289
Prob1	0	0.016888414	0	0	0.015002325	0.006035878	0.011943839
Proc	0	0	0	0	0	0.026260256	0.007508887
Proca1	0.283716542	0.390891111	0.321981107	0.272543111	0.258276045	0.9888394	0.364605342
Procr	0	0.047299176	0.599839356	1.089335153	0.014239225	0.003814028	0.003766292
Prodh	0	0.041668811	0.076986545	0	0.231495551	0	0.104133496
Prodh2	0	0	0	0	0	0	0
Prok2	0	0.059545066	0.090952539	0	0.02610485	0.080230889	0.027466401
Prokr1	0	0	0	0	0.00349818	0.004992168	0.012148228
Prom1	0	0	0.711398685	0	0	0.229887362	0.022588205
Prorsd1	0.282453122	0.596930413	0.091517137	0.422762385	0.613499351	0.450380653	0.529103427
Pros1	0.086849786	0.84635293	0.578216042	0.713934382	0.811235325	0.628646861	1.203030067
Prosc	0.235152287	0.341038004	0.194469374	0.243942839	0.302218077	0.169731056	0.283365666
Proscos	0	0.069219642	0.038296996	0	0.010854169	0.058620684	0.021212309
Proser1	0.169647432	0.090619202	0.214515566	0.156820016	0.103266544	0.351010233	0.082814594
Proser2	0	0.018388356	0	0	0.139993965	0.05995926	0.044058457
Proser3	0.032813927	0.006030414	0.020950531	0	0.013981001	0.099463333	0.021643873
Prox1	0	0	0.021028331	0	0.096631895	0.013480425	0.006430983
Prox2	0.064909897	0.015307352	0.1177393	0.189876309	0.036011219	0.050711067	0.08575238
Prox2os	0	0	0	0	0.00349818	0.007651904	0.018116808
Prpf18	0.325256353	0.253102124	0.253776078	0.409026891	0.217503283	0.287783432	0.265654023
Prpf19	0.506399772	0.481340744	0.41255535	0.192307109	0.757994503	0.714202144	0.877141285
Prpf3	0.340714047	0.141547069	0.348345953	0	0.116404268	0.205974464	0.199812933
Prpf31	0.385685399	0.333150689	0.299209765	0.175644096	0.171200722	0.343734881	0.274573085
Prpf38a	0.269815106	0.353848953	0.347567293	0.181899207	0.171399393	0.247303373	0.236575644
Prpf38b	1.794824711	1.794420831	1.622484184	1.740577757	1.404958719	1.763110271	1.685790922
Prpf39	0.634029636	0.591829565	0.888238856	0.613833877	0.587609969	0.631646395	0.721346144
Prpf4	0.248302842	0.274839891	0.235524721	0.472546948	0.320967326	0.296960896	0.219115262
Prpf40a	1.382288829	1.363852381	1.243045294	1.300077592	1.34152428	1.552820097	1.236101237
Prpf40b	0.166316193	0.239719457	0.22155527	0.185210064	0.267647843	0.42034514	0.333796611
Prpf4b	1.342935513	1.211098056	1.174240965	1.144280719	1.117179392	1.136060838	1.166581998
Prpf6	0.858306419	0.520593532	0.763421311	0.247495022	0.69417301	0.706547123	0.755584976
Prpf8	0.387490381	0.395203144	0.4291352	0.168220229	0.333872221	0.246993249	0.308740612
Prph	0	0.0067476	0	0	0	0.001898817	0.004974313
Prph2	0	0	0	0	0	0.113941058	0
Prps1	0.344300678	0.073751841	0.116655447	0	0.100301464	0.298544253	0.149482423
Prps1l1	0	0	0	0	0	0.004648072	0
Prps1l3	0.204017256	0.022476062	0.07303212	0.281070299	0.081712099	0.133567813	0.115323518
Prps2	0.266067472	0.073174348	0.214132601	0.144473915	0.367277527	0.095787359	0.124770634
Prpsap1	0.153122694	0.138060098	0.289971754	0.634150847	0.540511255	1.008362274	0.545876444
Prpsap2	0.172661924	0.28479424	0.091398565	0	0.170557717	0.173495292	0.278775482
Prr11	0.457712414	0.043152684	0.187623167	0	0.056371159	0.062665776	0.038910912
Prr12	0.08954364	0.078127438	0.119091363	0.077223862	0.210754186	0.280383249	0.15946364
Prr13	1.201530188	0.98552331	0.235063332	0.398569397	0.601489538	0.183119171	0.603543142
Prr14	0.227120143	0.141388086	0.249240104	0.392803772	0.143003486	0.159480041	0.183344505
Prr14l	0.328537965	0.150502163	0.203617949	0.223325223	0.14896565	0.398587974	0.185727205
Prr15	0	0	0.250503173	0.077223862	0.008704018	0.73475395	0.008724956
Prr15l	0	0	0	0	0	0.011926794	0.001835894
Prr16	0	0	0	0	0	0	0.002900455
Prr18	0	0.004969107	0	0	0	0	0
Prr19	0	0	0	0	0	0.046800643	0.017056811
Prr22	0.023578435	0.161594759	0.016137016	0.1620614	0.077729282	0.152935368	0.040341603
Prr23a	0	0	0	0	0	0	0
Prr27	0.133883882	0.020398505	0.05589556	0.111267756	0.047011251	0.135013221	0.036010468
Prr3	0.305843681	0.094466576	0.177510859	0	0.125928366	0.291539726	0.137676304
Prr30	0	0.106423105	0.022602385	0	0.030642884	0.464664422	0.069766452
Prr32	0	0	0	0	0	0.004198701	0.002883946
Prr36	0	0	0	0	0.046933951	0.020175674	0.002804623
Prr5	0	0.169469342	0.030488663	0	0.08288175	0.085788818	0.049395485
Prr5l	0.18085718	0.204268083	0.410646917	0.613327397	0	0.156995076	0.003018771
Prr7	0	0.03855565	0	0	0.041086276	0.099068036	0.020205967
Prr9	0	0	0	0	0	0.001643485	0
Prrc1	0.082011297	0.293962096	0.199754228	0.308384934	0.476678574	0.338948627	0.511339711
Prrc2a	0.127569018	0.263496314	0.451425049	0.156820016	0.193733336	0.525222729	0.318622933
Prrc2b	0.693551563	0.629093727	0.666860071	0.408192458	0.456577225	0.158333475	0.709471248
Prrc2c	2.068073708	1.708723071	1.729663896	1.679141467	1.252860653	2.195187224	1.705527032
Prrg1	0	0.017547511	0.104883951	0	0.02255463	0.170828645	0.100362261
Prrg2	0	0.198269741	0.528162377	0.454185013	0.190940737	0.492263746	0.1921522
Prrg3	0	0.228939563	0.160573762	0.286764197	0.254623915	0	0.440206
Prrg4	0	0	0.028404465	0	0	0.035821783	0.001414905
Prrt1	0.045008857	0.043158726	0	0	0	0	0.062240948
Prrt4	0	0	0.059287059	0	0.003442593	0.00314623	0.009011947
Prrx1	0	0.159079433	0.326619378	1.423003791	0.06862609	0.014540231	0.719539565
Prrx2	0	0.006030414	0.049982919	0	0	0.011758168	0.29200536
Prrxl1	0.061604932	0	0	0	0	0.00315504	0.002879957
Prss12	0	0	0	0	0	0.053638091	0.006751905
Prss16	0	0	0	0	0	0.010798142	0
Prss21	0	0.100078185	0	0	0.02544432	0.123171559	0.074936636
Prss23	0.027719805	0.121814947	1.190952984	0.910483058	0.149666331	0.026508094	0.85115253
Prss23os	0	0.009521342	0	0	0.036665974	0.081300564	0.031356855
Prss35	0.146046925	1.063423574	0.076748357	0	1.494955757	0.265676497	2.137496133
Prss36	0	0.024058966	0.047856171	0	0.096243328	0.097952504	0.074185506
Prss37	0.070694814	0.117122298	0	0.263492025	0.042729728	0.252042315	0.064630975
Prss38	0	0	0	0	0.008704018	0.035278864	0.001604075
Prss39	0	0.290831759	0.132895676	0.184371069	0.069471091	0.560430373	0.227425853
Prss40	0	0.053335579	0.010183574	0	0.055147233	0.181592622	0.035221942
Prss41	0.105378296	0.006030414	0	0	0	0.062060116	0.002279451
Prss42	0	0.081429935	0	0	0.005893083	0.0405839	0.029250428
Prss43	0	0.099015192	0.030946884	0	0.009035269	0.087010847	0.029086275
Prss44	0.031798777	0.047939776	0.05271924	0	0.008704018	0.048151321	0.019820341
Prss45	0	0.0471307	0.010183574	0	0.012723768	0.125004271	0.011043685
Prss46	0.037312193	0.170447927	0.063151097	0	0.055179224	0.082722071	0.073599136
Prss47	0	0	0	0	0.001836319	0.001619285	0.006059605
Prss48	0	0	0	0	0	0.007088234	0.004720001
Prss50	0	0.08947372	0	0	0	0.060924835	0.000472891
Prss51	0.161360513	0.086557722	0.006584156	0	0.004881602	0.163961871	0.053392485
Prss52	0.052319753	0.065653732	0	0	0.058298363	0.227864775	0.040726306
Prss53	0	0.023908765	0.052969227	0	0.010089337	0.000885178	0.026848204
Prss54	0.109465643	0.026434805	0	0	0.002543311	0.170913308	0.024611921
Prss55	0.342220437	0.04476949	0.050220793	0.237138714	0.025494447	0.349931608	0.065620902
Prss56	0	0.044117341	0.006584156	0	0.038983481	0.055953042	0.023899293
Prss57	0	0	0	0.237301781	0	0.027104129	0.030998624
Prss58	0.066397239	0.096932388	0.046839761	0	0.085545915	0.339747194	0.064280545
Prss8	0	0	0	0	0.028350977	0.003050442	0
Prtg	0	0	0	0	0.009785735	0.012948319	0.005066423
Prtn3	0	0	0	0	0	0	0.013209001
Prune	0	0.052973007	0.090425688	0	0.04437985	0.248328098	0.083588189
Prune2	0	0.604210907	0	0	0	0	0.034259338
Prx	0	0.066834627	0.124203272	0	0.019888208	0.015405619	0.140362513
Psap	1.13071962	2.337260436	1.208836153	1.275253297	1.34818202	1.66942169	1.681460298
Psat1	0.068061263	0.012780919	0.112693765	0.320798687	0.130710118	0.66047876	0.129122623
Psca	0	0	0	0	0	0.009728146	0.001888648
Psd	0.034162861	0	0	0	0.00302847	0.019220395	0.028858336
Psd2	0	0	0	0	0.005792591	0.003180146	0.008401292
Psd3	0	0.628757748	0.133079189	0	0.124676354	0.17262973	0.369516655
Psd4	0.492973503	0.135308921	0	0	0.010903212	0.005013992	0
Psen1	0.090216206	0.328558749	0.381834719	0	0.1743894	0.38064982	0.293829513
Psen2	0.728477749	0.290162826	0.452705924	0.430691309	0.832597655	0.387664156	0.331908466
Psenen	0.941704002	0.639747537	0.327223637	0.318566499	0.723782865	0.35831049	0.606916468
Psg16	0	0	0	0	0	0.013207945	0.00874934
Psg17	0	0	0	0	0	0.005143489	0.006142978
Psg19	0	0	0	0	0.003021861	0.000590911	0
Psg22	0	0	0	0	0	0	0
Psg29	0	0	0	0	0	0.083107279	0
Psip1	0.940722724	0.5987177	1.238190367	1.384962372	0.8565753	1.306686141	1.143939945
Pskh1	0	0.167250881	0.171016789	0.054697288	0.081388629	0.225068662	0.11673537
Psma1	0.955174694	0.877410388	0.701160728	1.359422899	1.083299773	0.525423334	0.925678122
Psma2	1.57186257	1.185217039	1.191417315	1.295544046	1.759873601	0.997591659	1.385012194
Psma3	0.899964295	1.109595415	0.839023888	0.692238928	1.383262889	0.782047638	1.136217702
Psma4	1.582899094	1.141607393	1.119316298	0.887930219	1.413971604	0.825324876	1.268301236
Psma5	0.943303807	0.778659362	0.918370741	0.768409896	1.1368535	0.865884486	0.948269783
Psma6	1.060210174	1.240613573	1.198207838	1.171556302	1.357170527	1.522737964	1.18094175
Psma7	1.770283034	1.868516652	2.067642562	2.129996844	2.402038705	2.2398291	1.902286296
Psma8	0.051919803	0.130361413	0.238901548	0.545877567	0.015498275	0.299342195	0.123920238
Psmb1	1.504987797	1.321278637	1.558422842	1.45380817	1.943609521	1.186771154	1.552428999
Psmb10	0.931017124	1.118851042	0.988727298	0.799744421	0.629779563	0.18818399	0.519124629
Psmb2	1.015839953	0.995872502	1.117775221	0.84968468	1.185310948	0.650986853	1.014899744
Psmb3	1.306861588	1.147752102	1.248550022	1.313790106	1.822383705	1.043492362	1.182681307
Psmb4	1.001404796	1.406481552	1.300169607	1.201056052	1.880348873	1.127441378	1.30209891
Psmb5	0.753835896	0.549381783	0.425103808	0.664804459	1.061836924	0.64007075	0.642287401
Psmb5-ps	0	0	0	0	0	0	0.005108331
Psmb6	1.267583834	1.113175915	1.324501928	1.628735202	1.572985394	1.234532839	1.257598513
Psmb6-ps	0.037617651	0	0	0	0	0.003381972	0.002951412
Psmb6-ps2	0.048158452	0	0	0	0.001397422	0.023304664	0.016520555
Psmb7	0.206499926	0.445067713	0.339876808	0.129028971	0.591876371	0.633848814	0.430846285
Psmb8	2.343336337	1.745848229	1.255303902	0.58130158	0.360220221	0.022500901	0.282883527
Psmb9	1.206512434	1.039454347	0.802358791	0.535571028	0.299496727	0.021800958	0.202543567
Psmc1	1.35311403	1.103562498	1.41713459	1.493866582	1.368639923	1.157489837	1.207917978
Psmc2	0.761199026	0.931974148	0.804133373	0.959683917	1.151752018	0.891173099	1.029834357
Psmc3	1.264099742	1.240449236	1.445860397	1.464235667	1.311697754	1.392636959	1.223522161
Psmc3ip	0.561822438	0.386693131	0.102083538	0.390031057	0.189591323	0.36159085	0.174011507
Psmc4	0.676539258	0.340637234	0.665836951	0.796976313	0.851669871	0.515578482	0.611904719
Psmc5	0.916459777	0.995524948	1.073937886	1.027851239	1.246491953	0.790815935	0.993306208
Psmc6	0.989540549	0.718800955	0.752950402	0.770741145	0.982471829	0.666394364	0.784151799
Psmd1	0.913475009	0.793079683	0.788280934	0.899874297	1.105426128	0.925707347	0.961266043
Psmd10	0.437279844	0.407874847	0.420773488	0.583658146	0.576750826	0.313371216	0.332286896
Psmd11	0.556697193	0.736418051	0.816462744	1.01306419	1.004214114	0.761819267	0.898526602
Psmd12	0.843464175	0.764493646	1.045304279	1.101903351	1.137815499	1.132823984	0.983773213
Psmd13	0.592211578	0.463781002	0.615890648	0.7248435	0.609005645	0.601979439	0.492070296
Psmd14	0.604308753	0.788032011	0.587122196	0.782800936	1.058971765	0.545259216	0.740592153
Psmd2	0.812954017	0.751412537	0.934222247	0.958514149	0.834658891	1.325210672	0.742935788
Psmd3	0.402288162	0.218216264	0.478005409	0.448099217	0.510314253	0.385812203	0.479281412
Psmd4	1.198186789	1.175265771	1.16414849	1.36948749	1.466817555	1.759814069	1.256192655
Psmd5	0.330837115	0.229504657	0.552938347	0.373675506	0.593452878	0.179249303	0.366830106
Psmd6	0.682378159	0.616576774	0.522371293	0.594078793	0.811094165	0.699159579	0.723273483
Psmd7	0.487625538	0.913850722	1.200456101	0.839892936	1.455439864	2.094804806	1.209076413
Psmd8	0.938638729	0.812537213	1.039675984	1.031601798	0.999874297	0.792687625	0.783345113
Psmd9	0.586750675	0.271543494	0.413290434	0.412182561	0.506738373	0.391860621	0.395105523
Psme1	1.617999364	1.510436265	1.480808465	0.703863786	1.673186043	0.251139516	1.186576887
Psme2	1.664325565	1.401609715	1.405620173	0.959090018	1.514217266	0.82278543	0.926311314
Psme2b	0.610360051	0.578485599	0.328194023	0.122695783	0.311899016	0.256432121	0.251903311
Psme3	0.228956735	0.237092934	0.373175366	0.432727555	0.290349451	0.442989294	0.236931625
Psme4	0.969324668	1.053453977	0.795422948	1.442160542	0.85126645	1.216817653	0.777244531
Psmf1	0.468339436	0.476386894	0.286843158	0.367225314	0.322073721	0.903125114	0.40729532
Psmg1	0.280133496	0.179683385	0.313918902	0.476839761	0.435430352	0.267362143	0.344959608
